,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,ROWORDER,EQUINOX,SWCREATE,NOTES
133,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-07_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:07,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
134,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-14_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:14,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
135,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-22_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:22,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
136,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-29_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:29,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
137,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-36_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:36,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
138,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-37-57_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:37:57,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
139,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-04_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:04,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
140,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-12_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:12,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
141,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-19_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:19,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
142,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-26_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:26,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
143,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-34_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:34,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
144,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-02_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:02,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
145,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-10_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:10,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
146,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-17_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:17,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
147,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-25_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:25,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
148,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-32_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:32,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
149,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-40_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:40,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
150,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-43_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:43,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
151,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-50_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:50,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
152,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-58_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:58,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
153,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-48-05_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:48:05,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
154,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-48-13_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:48:13,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
155,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-49-56_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.386,0.386,,2022-11-02T08:49:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
156,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-45-11_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:45:11,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
157,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-45-19_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:45:19,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
158,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-45-26_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:45:26,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
159,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-45-34_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:45:34,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
160,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-45-41_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:45:41,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
161,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-04-08-47-25_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.401,0.401,,2022-11-04T08:47:25,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
162,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-40-33_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:33,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
163,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-40-41_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:41,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
164,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-40-48_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:48,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
165,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-40-56_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:40:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
166,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-41-03_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:41:03,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
167,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-08-08-42-25_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.336,0.336,,2022-11-08T08:42:25,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
168,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-47-37_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:47:37,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
169,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-47-45_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:47:45,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
170,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-47-52_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:47:52,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
171,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-48-00_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:48:00,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
172,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-48-07_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:48:07,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
173,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-10-25-08-48-15_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:48:15,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
174,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-21_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:21,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
175,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-28_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:28,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
176,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-36_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:36,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
177,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-43_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:43,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
178,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-51_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:51,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
179,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-02-08-46-58_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:46:58,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
180,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-43-52_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:43:52,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
181,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-43-59_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:43:59,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
182,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-44-07_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:44:07,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
183,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_V_2022-11-04-08-44-14_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:44:14,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
